artist,artist_norm,n_reviews,is_various,is_suspicious_token,artist_spotify,match_type,score,spotify_artist_id
darwin deez,darwin deez,1,False,False,,,0.0,
data 80,data 80,1,False,False,,,0.0,
datashock,datashock,1,False,False,,,0.0,
date course pentagon royal garden,date course pentagon royal garden,1,False,False,,,0.0,
date palms,date palms,1,False,False,,,0.0,
daughter,daughter,1,False,False,,,0.0,
davd garza,davd garza,1,False,False,,,0.0,
dave aju,dave aju,1,False,False,,,0.0,
dave cloud,dave cloud,1,False,False,,,0.0,
dave derby,dave derby,1,False,False,,,0.0,
dave grohl,dave grohl,1,False,False,,,0.0,
dave harrington group,dave harrington group,1,False,False,,,0.0,
dave.i.d,dave.i.d,1,False,False,,,0.0,
david bazan,david bazan,1,False,False,,,0.0,
david borden,david borden,1,False,False,,,0.0,
david crosby,david crosby,1,False,False,,,0.0,
david first,david first,1,False,False,,,0.0,
david gilmour,david gilmour,1,False,False,,,0.0,
david kauffman,david kauffman,1,False,False,,,0.0,
david last,david last,1,False,False,,,0.0,
david novick,david novick,1,False,False,,,0.0,
david shrigley,david shrigley,1,False,False,,,0.0,
david torn,david torn,1,False,False,,,0.0,
david wingo,david wingo,1,False,False,,,0.0,
david yow,david yow,1,False,False,,,0.0,
davila 666,davila 666,1,False,False,,,0.0,
dawn of midi,dawn of midi,1,False,False,,,0.0,
dawn smithson,dawn smithson,1,False,False,,,0.0,
dawnbringer,dawnbringer,1,False,False,,,0.0,
dax riggs,dax riggs,1,False,False,,,0.0,
daylight's for the birds,daylight's for the birds,1,False,False,,,0.0,
daz dillinger,daz dillinger,1,False,False,,,0.0,
dbridge,dbridge,1,False,False,,,0.0,
dead,dead,1,False,False,,,0.0,
dead child,dead child,1,False,False,,,0.0,
dead combo,dead combo,1,False,False,,,0.0,
dead congregation,dead congregation,1,False,False,,,0.0,
dead gaze,dead gaze,1,False,False,,,0.0,
dead kennedys,dead kennedys,1,False,False,,,0.0,
dead machines,dead machines,1,False,False,,,0.0,
dead man's bones,dead man's bones,1,False,False,,,0.0,
dead raven choir,dead raven choir,1,False,False,,,0.0,
dead to a dying world,dead to a dying world,1,False,False,,,0.0,
deadboy,deadboy,1,False,False,,,0.0,
deaf wish,deaf wish,1,False,False,,,0.0,
deakin,deakin,1,False,False,,,0.0,
dean roberts,dean roberts,1,False,False,,,0.0,
deantoni parks,deantoni parks,1,False,False,,,0.0,
death comet crew,death comet crew,1,False,False,,,0.0,
death in vegas,death in vegas,1,False,False,,,0.0,
death index,death index,1,False,False,,,0.0,
deathfix,deathfix,1,False,False,,,0.0,
deathprod,deathprod,1,False,False,,,0.0,
deathspell omega,deathspell omega,1,False,False,,,0.0,
debbie harry,debbie harry,1,False,False,,,0.0,
decahedron,decahedron,1,False,False,,,0.0,
decibully,decibully,1,False,False,,,0.0,
deco,deco,1,False,False,,,0.0,
dedekind cut,dedekind cut,1,False,False,,,0.0,
deep time,deep time,1,False,False,,,0.0,
defeated sanity,defeated sanity,1,False,False,,,0.0,
deiphago,deiphago,1,False,False,,,0.0,
del the funky homosapien,del the funky homosapien,1,False,False,,,0.0,
delarosa,delarosa,1,False,False,,,0.0,
delia derbyshire,delia derbyshire,1,False,False,,,0.0,
delicate steve,delicate steve,1,False,False,,,0.0,
dell,dell,1,False,False,,,0.0,
delphic,delphic,1,False,False,,,0.0,
delroy edwards,delroy edwards,1,False,False,,,0.0,
delta 5,delta 5,1,False,False,,,0.0,
demilich,demilich,1,False,False,,,0.0,
demolition doll rods,demolition doll rods,1,False,False,,,0.0,
dena,dena,1,False,False,,,0.0,
deniro farrar,deniro farrar,1,False,False,,,0.0,
denison witmer,denison witmer,1,False,False,,,0.0,
denitia,denitia,1,False,False,,,0.0,
dennis bovell,dennis bovell,1,False,False,,,0.0,
dennis wilson,dennis wilson,1,False,False,,,0.0,
departure lounge,departure lounge,1,False,False,,,0.0,
derrick carter,derrick carter,1,False,False,,,0.0,
desert sessions,desert sessions,1,False,False,,,0.0,
desiigner,desiigner,1,False,False,,,0.0,
desmond dekker,desmond dekker,1,False,False,,,0.0,
desolate,desolate,1,False,False,,,0.0,
destiny's child,destiny's child,1,False,False,,,0.0,
deus,deus,1,False,False,,,0.0,
devin davis,devin davis,1,False,False,,,0.0,
devon williams,devon williams,1,False,False,,,0.0,
devonwho,devonwho,1,False,False,,,0.0,
dexys,dexys,1,False,False,,,0.0,
dia,dia,1,False,False,,,0.0,
diamanda gals,diamanda gals,1,False,False,,,0.0,
diamond rugs,diamond rugs,1,False,False,,,0.0,
diamond watch wrists,diamond watch wrists,1,False,False,,,0.0,
diana,diana,1,False,False,,,0.0,
dick diver,dick diver,1,False,False,,,0.0,
die monitr batss,die monitr batss,1,False,False,,,0.0,
diet cig,diet cig,1,False,False,,,0.0,
digable planets,digable planets,1,False,False,,,0.0,
diggs duke,diggs duke,1,False,False,,,0.0,
digital leather,digital leather,1,False,False,,,0.0,
digital mystikz,digital mystikz,1,False,False,,,0.0,
dignan porch,dignan porch,1,False,False,,,0.0,
dikembe,dikembe,1,False,False,,,0.0,
dill,dill,1,False,False,,,0.0,
dimlite,dimlite,1,False,False,,,0.0,
dinky,dinky,1,False,False,,,0.0,
dinner,dinner,1,False,False,,,0.0,
dios,dios,1,False,False,,,0.0,
dios (malos),dios (malos),1,False,False,,,0.0,
dipset,dipset,1,False,False,,,0.0,
directing hand,directing hand,1,False,False,,,0.0,
dirty faces,dirty faces,1,False,False,,,0.0,
dirty pretty things,dirty pretty things,1,False,False,,,0.0,
dirty vegas,dirty vegas,1,False,False,,,0.0,
disasterpeace,disasterpeace,1,False,False,,,0.0,
disfear,disfear,1,False,False,,,0.0,
diskaholics anonymous trio,diskaholics anonymous trio,1,False,False,,,0.0,
distal,distal,1,False,False,,,0.0,
dit,dit,1,False,False,,,0.0,
diverse,diverse,1,False,False,,,0.0,
divine fits,divine fits,1,False,False,,,0.0,
dj andy smith,dj andy smith,1,False,False,,,0.0,
dj blaqstarr,dj blaqstarr,1,False,False,,,0.0,
dj crucial,dj crucial,1,False,False,,,0.0,
dj dog dick,dj dog dick,1,False,False,,,0.0,
dj earl,dj earl,1,False,False,,,0.0,
dj esco,dj esco,1,False,False,,,0.0,
dj firmeza,dj firmeza,1,False,False,,,0.0,
dj food,dj food,1,False,False,,,0.0,
dj fresh,dj fresh,1,False,False,,,0.0,
dj harvey,dj harvey,1,False,False,,,0.0,
dj j. peter schwalm,dj j. peter schwalm,1,False,False,,,0.0,
dj jester,dj jester,1,False,False,,,0.0,
dj kaos,dj kaos,1,False,False,,,0.0,
dj katapila,dj katapila,1,False,False,,,0.0,
dj ma1,dj ma1,1,False,False,,,0.0,
dj mayonnaise,dj mayonnaise,1,False,False,,,0.0,
dj mehdi,dj mehdi,1,False,False,,,0.0,
dj nate,dj nate,1,False,False,,,0.0,
dj nature,dj nature,1,False,False,,,0.0,
dj paypal,dj paypal,1,False,False,,,0.0,
dj q,dj q,1,False,False,,,0.0,
dj richard,dj richard,1,False,False,,,0.0,
dj roc,dj roc,1,False,False,,,0.0,
dj rude one,dj rude one,1,False,False,,,0.0,
dj signify,dj signify,1,False,False,,,0.0,
dj sotofett,dj sotofett,1,False,False,,,0.0,
dj spinn,dj spinn,1,False,False,,,0.0,
dj spinna,dj spinna,1,False,False,,,0.0,
dj spoko,dj spoko,1,False,False,,,0.0,
dj sprinkles,dj sprinkles,1,False,False,,,0.0,
dj t.,dj t.,1,False,False,,,0.0,
dj target,dj target,1,False,False,,,0.0,
djds,djds,1,False,False,,,0.0,
dna,dna,1,False,False,,,0.0,
do or die,do or die,1,False,False,,,0.0,
doc daneeka,doc daneeka,1,False,False,,,0.0,
doctor rockit,doctor rockit,1,False,False,,,0.0,
dodsferd,dodsferd,1,False,False,,,0.0,
doe paoro,doe paoro,1,False,False,,,0.0,
does it offend you,does it offend you,1,False,False,,,0.0,
dog shredder,dog shredder,1,False,False,,,0.0,
dogs die in hot cars,dogs die in hot cars,1,False,False,,,0.0,
doley bernays,doley bernays,1,False,False,,,0.0,
dolorean,dolorean,1,False,False,,,0.0,
dolphins into the future,dolphins into the future,1,False,False,,,0.0,
don lennon,don lennon,1,False,False,,,0.0,
don trip,don trip,1,False,False,,,0.0,
don zientara,don zientara,1,False,False,,,0.0,
donmonique,donmonique,1,False,False,,,0.0,
donnacha costello,donnacha costello,1,False,False,,,0.0,
donny mccaslin,donny mccaslin,1,False,False,,,0.0,
donovan,donovan,1,False,False,,,0.0,
dorine muraille,dorine muraille,1,False,False,,,0.0,
doris henson,doris henson,1,False,False,,,0.0,
dornik,dornik,1,False,False,,,0.0,
doseone,doseone,1,False,False,,,0.0,
doss,doss,1,False,False,,,0.0,
dot allison,dot allison,1,False,False,,,0.0,
doubled yellow swans,doubled yellow swans,1,False,False,,,0.0,
doug gillard,doug gillard,1,False,False,,,0.0,
doug hilsinger,doug hilsinger,1,False,False,,,0.0,
doug hream blunt,doug hream blunt,1,False,False,,,0.0,
doug martsch,doug martsch,1,False,False,,,0.0,
doug randle,doug randle,1,False,False,,,0.0,
doughboyz cashout,doughboyz cashout,1,False,False,,,0.0,
douglas mccombs,douglas mccombs,1,False,False,,,0.0,
downfall of gaia,downfall of gaia,1,False,False,,,0.0,
downliners sekt,downliners sekt,1,False,False,,,0.0,
downtown boys,downtown boys,1,False,False,,,0.0,
dr. dooom,dr. dooom,1,False,False,,,0.0,
dr. mix,dr. mix,1,False,False,,,0.0,
dr. octagon,dr. octagon,1,False,False,,,0.0,
dr. yen lo,dr. yen lo,1,False,False,,,0.0,
dragged by horses,dragged by horses,1,False,False,,,0.0,
dragons of zynth,dragons of zynth,1,False,False,,,0.0,
dragoon,dragoon,1,False,False,,,0.0,
drainolith,drainolith,1,False,False,,,0.0,
drakkar sauna,drakkar sauna,1,False,False,,,0.0,
drawing voices,drawing voices,1,False,False,,,0.0,
drc music,drc music,1,False,False,,,0.0,
drcarlsonalbion,drcarlsonalbion,1,False,False,,,0.0,
dream diary,dream diary,1,False,False,,,0.0,
dream police,dream police,1,False,False,,,0.0,
dreamers of the ghetto,dreamers of the ghetto,1,False,False,,,0.0,
dreamies,dreamies,1,False,False,,,0.0,
dreamscape,dreamscape,1,False,False,,,0.0,
dredg,dredg,1,False,False,,,0.0,
dreezy,dreezy,1,False,False,,,0.0,
drew mcdowall,drew mcdowall,1,False,False,,,0.0,
drinks,drinks,1,False,False,,,0.0,
drivan,drivan,1,False,False,,,0.0,
drive like jehu,drive like jehu,1,False,False,,,0.0,
droop capone,droop capone,1,False,False,,,0.0,
drop the lime,drop the lime,1,False,False,,,0.0,
dropxlife,dropxlife,1,False,False,,,0.0,
drowners,drowners,1,False,False,,,0.0,
drowsy,drowsy,1,False,False,,,0.0,
drudkh,drudkh,1,False,False,,,0.0,
drugdealer,drugdealer,1,False,False,,,0.0,
drummer,drummer,1,False,False,,,0.0,
du blonde,du blonde,1,False,False,,,0.0,
dual identity,dual identity,1,False,False,,,0.0,
dub colossus,dub colossus,1,False,False,,,0.0,
dub narcotic,dub narcotic,1,False,False,,,0.0,
dub taylor,dub taylor,1,False,False,,,0.0,
dub thompson,dub thompson,1,False,False,,,0.0,
duke garwood,duke garwood,1,False,False,,,0.0,
dunes,dunes,1,False,False,,,0.0,
dungeonesse,dungeonesse,1,False,False,,,0.0,
dunkelziffer,dunkelziffer,1,False,False,,,0.0,
duo505,duo505,1,False,False,,,0.0,
dur-dur band,dur-dur band,1,False,False,,,0.0,
dust,dust,1,False,False,,,0.0,
dusted,dusted,1,False,False,,,0.0,
dutch dub,dutch dub,1,False,False,,,0.0,
dutch e germ,dutch e germ,1,False,False,,,0.0,
dva,dva,1,False,False,,,0.0,
dva [hi:emotions],dva [hi:emotions],1,False,False,,,0.0,
dvsn,dvsn,1,False,False,,,0.0,
dwarr,dwarr,1,False,False,,,0.0,
dwayne sodahberk,dwayne sodahberk,1,False,False,,,0.0,
dyke drama,dyke drama,1,False,False,,,0.0,
dylan ettinger,dylan ettinger,1,False,False,,,0.0,
dz deathrays,dz deathrays,1,False,False,,,0.0,
eadonmm,eadonmm,1,False,False,,,0.0,
eardrum,eardrum,1,False,False,,,0.0,
earl zinger,earl zinger,1,False,False,,,0.0,
early graves,early graves,1,False,False,,,0.0,
earthless,earthless,1,False,False,,,0.0,
earthly,earthly,1,False,False,,,0.0,
earthride,earthride,1,False,False,,,0.0,
east india youth,east india youth,1,False,False,,,0.0,
eastern lane,eastern lane,1,False,False,,,0.0,
easy star all-stars,easy star all-stars,1,False,False,,,0.0,
eaters,eaters,1,False,False,,,0.0,
eberhard weber,eberhard weber,1,False,False,,,0.0,
echo lake,echo lake,1,False,False,,,0.0,
ecstatic sunshine,ecstatic sunshine,1,False,False,,,0.0,
ecstatic vision,ecstatic vision,1,False,False,,,0.0,
eddie vedder,eddie vedder,1,False,False,,,0.0,
edie sedgwick,edie sedgwick,1,False,False,,,0.0,
edison woods,edison woods,1,False,False,,,0.0,
edward burch,edward burch,1,False,False,,,0.0,
effi briest,effi briest,1,False,False,,,0.0,
efrim manuel menuck,efrim manuel menuck,1,False,False,,,0.0,
egg,egg,1,False,False,,,0.0,
egisto macchi,egisto macchi,1,False,False,,,0.0,
egyptian hip hop,egyptian hip hop,1,False,False,,,0.0,
egyptian lover,egyptian lover,1,False,False,,,0.0,
eight bells,eight bells,1,False,False,,,0.0,
eiko ishibashi,eiko ishibashi,1,False,False,,,0.0,
eine kleine nacht musik,eine kleine nacht musik,1,False,False,,,0.0,
ejecta,ejecta,1,False,False,,,0.0,
el grupo nuevo de omar rodriguez-lopez,el grupo nuevo de omar rodriguez-lopez,1,False,False,,,0.0,
el michels affair,el michels affair,1,False,False,,,0.0,
el vy,el vy,1,False,False,,,0.0,
el-b,el-b,1,False,False,,,0.0,
elder ones,elder ones,1,False,False,,,0.0,
elders of zion,elders of zion,1,False,False,,,0.0,
eleanoora rosenholm,eleanoora rosenholm,1,False,False,,,0.0,
electric president,electric president,1,False,False,,,0.0,
electric soft parade,electric soft parade,1,False,False,,,0.0,
electric sunset,electric sunset,1,False,False,,,0.0,
electric turn to me,electric turn to me,1,False,False,,,0.0,
electric wizard,electric wizard,1,False,False,,,0.0,
electric wrms,electric wrms,1,False,False,,,0.0,
electrik red,electrik red,1,False,False,,,0.0,
elektro4,elektro4,1,False,False,,,0.0,
elephant micah,elephant micah,1,False,False,,,0.0,
elevator,elevator,1,False,False,,,0.0,
eleven tigers,eleven tigers,1,False,False,,,0.0,
eliane radigue,eliane radigue,1,False,False,,,0.0,
elijah,elijah,1,False,False,,,0.0,
elisa ambrogio,elisa ambrogio,1,False,False,,,0.0,
elizabeth anka vajagic,elizabeth anka vajagic,1,False,False,,,0.0,
elizabeth morris,elizabeth morris,1,False,False,,,0.0,
elliott,elliott,1,False,False,,,0.0,
elliott sharp,elliott sharp,1,False,False,,,0.0,
elsa stansfield,elsa stansfield,1,False,False,,,0.0,
elton dean,elton dean,1,False,False,,,0.0,
eltro,eltro,1,False,False,,,0.0,
elvis depressedly,elvis depressedly,1,False,False,,,0.0,
elvis perkins,elvis perkins,1,False,False,,,0.0,
elysian fields,elysian fields,1,False,False,,,0.0,
elza soares,elza soares,1,False,False,,,0.0,
elzhi,elzhi,1,False,False,,,0.0,
emanon,emanon,1,False,False,,,0.0,
embarrassment,embarrassment,1,False,False,,,0.0,
embrace,embrace,1,False,False,,,0.0,
embryo,embryo,1,False,False,,,0.0,
emc,emc,1,False,False,,,0.0,
emeli sand,emeli sand,1,False,False,,,0.0,
emerald down,emerald down,1,False,False,,,0.0,
emil nikolaisen,emil nikolaisen,1,False,False,,,0.0,
emilana torrini,emilana torrini,1,False,False,,,0.0,
emiliana torrini,emiliana torrini,1,False,False,,,0.0,
emily reo,emily reo,1,False,False,,,0.0,
emmylou harris,emmylou harris,1,False,False,,,0.0,
emperor,emperor,1,False,False,,,0.0,
empire state,empire state,1,False,False,,,0.0,
empty flowers,empty flowers,1,False,False,,,0.0,
emptymansions,emptymansions,1,False,False,,,0.0,
enabler,enabler,1,False,False,,,0.0,
endless bummer,endless bummer,1,False,False,,,0.0,
endochine,endochine,1,False,False,,,0.0,
enemy,enemy,1,False,False,,,0.0,
engineers,engineers,1,False,False,,,0.0,
ensemble dal niente,ensemble dal niente,1,False,False,,,0.0,
ensemble double-up,ensemble double-up,1,False,False,,,0.0,
ensemble pearl,ensemble pearl,1,False,False,,,0.0,
enter shikari,enter shikari,1,False,False,,,0.0,
envelopes,envelopes,1,False,False,,,0.0,
eola,eola,1,False,False,,,0.0,
epmd,epmd,1,False,False,,,0.0,
epstein,epstein,1,False,False,,,0.0,
erasure,erasure,1,False,False,,,0.0,
erdem helvacioglu,erdem helvacioglu,1,False,False,,,0.0,
eric b.,eric b.,1,False,False,,,0.0,
eric caboor,eric caboor,1,False,False,,,0.0,
eric dolphy,eric dolphy,1,False,False,,,0.0,
eric idle,eric idle,1,False,False,,,0.0,
eric malmberg,eric malmberg,1,False,False,,,0.0,
eric's trip,eric's trip,1,False,False,,,0.0,
erick sermon,erick sermon,1,False,False,,,0.0,
erik sanko,erik sanko,1,False,False,,,0.0,
erika spring,erika spring,1,False,False,,,0.0,
erland,erland,1,False,False,,,0.0,
ernest gonzales,ernest gonzales,1,False,False,,,0.0,
esg,esg,1,False,False,,,0.0,
especia,especia,1,False,False,,,0.0,
esperanza spalding,esperanza spalding,1,False,False,,,0.0,
essaie pas,essaie pas,1,False,False,,,0.0,
essential logic,essential logic,1,False,False,,,0.0,
esser,esser,1,False,False,,,0.0,
estasy,estasy,1,False,False,,,0.0,
ester drang,ester drang,1,False,False,,,0.0,
eszter balint,eszter balint,1,False,False,,,0.0,
et sans,et sans,1,False,False,,,0.0,
ethan gold,ethan gold,1,False,False,,,0.0,
ethan rose,ethan rose,1,False,False,,,0.0,
ethel,ethel,1,False,False,,,0.0,
etienne jaumet,etienne jaumet,1,False,False,,,0.0,
etiquette,etiquette,1,False,False,,,0.0,
eugene mcdaniels,eugene mcdaniels,1,False,False,,,0.0,
eugene mcguinness,eugene mcguinness,1,False,False,,,0.0,
eula,eula,1,False,False,,,0.0,
evan caminiti,evan caminiti,1,False,False,,,0.0,
evan voytas,evan voytas,1,False,False,,,0.0,
evergreen,evergreen,1,False,False,,,0.0,
everybody uh oh,everybody uh oh,1,False,False,,,0.0,
everybody was in the french resistance...now!,everybody was in the french resistance...now!,1,False,False,,,0.0,
evian christ,evian christ,1,False,False,,,0.0,
evoken,evoken,1,False,False,,,0.0,
ex models,ex models,1,False,False,,,0.0,
ex reverie,ex reverie,1,False,False,,,0.0,
ex-boyfriends,ex-boyfriends,1,False,False,,,0.0,
ex-girl,ex-girl,1,False,False,,,0.0,
exhaust,exhaust,1,False,False,,,0.0,
exhumed,exhumed,1,False,False,,,0.0,
exitmusic,exitmusic,1,False,False,,,0.0,
expensive looks,expensive looks,1,False,False,,,0.0,
experimental dental school,experimental dental school,1,False,False,,,0.0,
explosion robinson,explosion robinson,1,False,False,,,0.0,
eyeball skeleton,eyeball skeleton,1,False,False,,,0.0,
eyehategod,eyehategod,1,False,False,,,0.0,
eyeless in gaza,eyeless in gaza,1,False,False,,,0.0,
eyes adrift,eyes adrift,1,False,False,,,0.0,
eyvind kang,eyvind kang,1,False,False,,,0.0,
ez t,ez t,1,False,False,,,0.0,
ezra furman,ezra furman,1,False,False,,,0.0,
f ingers,f ingers,1,False,False,,,0.0,
f(x),f(x),1,False,False,,,0.0,
facedowninshit,facedowninshit,1,False,False,,,0.0,
failing lights,failing lights,1,False,False,,,0.0,
failure,failure,1,False,False,,,0.0,
